customer_id,name,email,phone,account_age_days,city,state,risk_tier
CUST001514,Lisa Brown,lisa.brown392@gmail.com,545-852-5947,895,San Antonio,NY,LOW
CUST001515,Lisa Rodriguez,lisa.rodriguez739@gmail.com,643-319-4139,1199,Phoenix,IL,MEDIUM
CUST001516,Thomas Moore,thomas.moore875@yahoo.com,910-250-7131,1204,San Diego,FL,MEDIUM
CUST001517,William Garcia,william.garcia284@gmail.com,819-608-3969,1418,Phoenix,IL,LOW
CUST001518,Susan Miller,susan.miller20@outlook.com,872-332-5501,576,San Diego,MI,HIGH
CUST001519,David Brown,david.brown227@yahoo.com,218-926-6318,482,Los Angeles,MI,LOW
CUST001520,Lisa Martin,lisa.martin847@outlook.com,802-630-6386,1138,San Antonio,GA,MEDIUM
CUST001521,James Hernandez,james.hernandez349@hotmail.com,554-655-3486,976,Columbus,VA,MEDIUM
CUST001522,Michael Moore,michael.moore715@yahoo.com,889-599-5189,855,New York,NJ,MEDIUM
CUST001523,John Thomas,john.thomas575@hotmail.com,285-412-9676,786,Phoenix,IL,LOW
CUST001524,Joseph Anderson,joseph.anderson31@yahoo.com,839-798-3731,1308,Philadelphia,MI,MEDIUM
CUST001525,Susan Smith,susan.smith770@hotmail.com,769-961-9040,510,San Antonio,MA,MEDIUM
CUST001526,Robert Gonzalez,robert.gonzalez622@gmail.com,299-605-4576,462,Los Angeles,MI,LOW
CUST001527,Jennifer Garcia,jennifer.garcia786@outlook.com,763-618-6767,1568,Houston,OH,MEDIUM
CUST001528,William Hernandez,william.hernandez789@hotmail.com,845-308-6206,1058,Dallas,NC,MEDIUM
CUST001529,Linda Gonzalez,linda.gonzalez507@outlook.com,493-660-3571,1818,Chicago,OH,LOW
CUST001530,James Moore,james.moore850@hotmail.com,981-675-3822,1429,Charlotte,CA,MEDIUM
CUST001531,Charles Wilson,charles.wilson998@outlook.com,620-393-1475,1297,Houston,TX,MEDIUM
CUST001532,Karen Taylor,karen.taylor83@outlook.com,223-532-5095,370,San Jose,NJ,MEDIUM
CUST001533,Nancy Williams,nancy.williams975@hotmail.com,223-960-7378,1160,Dallas,AZ,LOW
CUST001534,Margaret Garcia,margaret.garcia469@hotmail.com,940-445-3870,997,Charlotte,VA,LOW
CUST001535,David Jones,david.jones301@gmail.com,231-411-8555,970,Houston,NJ,MEDIUM
CUST001536,Joseph Davis,joseph.davis816@yahoo.com,672-712-2821,1675,San Jose,AZ,LOW
CUST001537,Margaret Garcia,margaret.garcia251@outlook.com,939-271-1112,1563,New York,NJ,HIGH
CUST001538,Susan Taylor,susan.taylor482@outlook.com,272-627-5260,1496,Dallas,CA,HIGH
CUST001539,Matthew Martin,matthew.martin663@gmail.com,649-692-1979,629,Fort Worth,OH,HIGH
CUST001540,Matthew Johnson,matthew.johnson373@outlook.com,933-723-8209,907,Fort Worth,CA,LOW
CUST001541,Robert Rodriguez,robert.rodriguez777@gmail.com,939-373-7004,875,Austin,PA,LOW
CUST001542,Sandra Davis,sandra.davis815@outlook.com,415-470-2591,705,Austin,VA,LOW
CUST001543,Joseph Thomas,joseph.thomas771@yahoo.com,975-466-6610,634,Jacksonville,GA,LOW
CUST001544,Betty Anderson,betty.anderson717@hotmail.com,781-481-1585,1589,Chicago,TX,MEDIUM
CUST001545,Elizabeth Smith,elizabeth.smith227@hotmail.com,777-571-5771,658,Jacksonville,TX,MEDIUM
CUST001546,Christopher Martinez,christopher.martinez487@outlook.com,889-501-3530,1553,Fort Worth,VA,LOW
CUST001547,Robert Martin,robert.martin300@outlook.com,463-852-4734,87,Columbus,FL,MEDIUM
CUST001548,Elizabeth Jones,elizabeth.jones599@gmail.com,465-572-9332,1556,Columbus,NC,MEDIUM
CUST001549,Jessica Martin,jessica.martin922@yahoo.com,552-859-3553,1232,Columbus,NC,LOW
CUST001550,Thomas Lopez,thomas.lopez388@outlook.com,863-373-9605,1017,Chicago,GA,MEDIUM
CUST001551,James Williams,james.williams351@yahoo.com,516-411-4675,337,Phoenix,MI,HIGH
CUST001552,Betty Brown,betty.brown666@yahoo.com,565-710-8525,1196,Charlotte,NJ,LOW
CUST001553,Anthony Taylor,anthony.taylor920@yahoo.com,959-407-6956,1390,New York,OH,HIGH
CUST001554,Patricia Hernandez,patricia.hernandez520@gmail.com,477-766-9761,1763,Jacksonville,NC,LOW
CUST001555,Betty Johnson,betty.johnson458@yahoo.com,450-462-3993,1442,Charlotte,NJ,LOW
CUST001556,Linda Anderson,linda.anderson182@gmail.com,823-472-5546,217,Jacksonville,FL,HIGH
CUST001557,Anthony Williams,anthony.williams928@yahoo.com,735-510-1997,455,Houston,FL,MEDIUM
CUST001558,Matthew Jackson,matthew.jackson489@outlook.com,300-749-1836,683,Fort Worth,NJ,LOW
CUST001559,Michael Thomas,michael.thomas120@outlook.com,285-687-4234,234,Dallas,MI,LOW
CUST001560,Karen Thomas,karen.thomas308@gmail.com,795-640-2827,1504,Charlotte,GA,HIGH
CUST001561,Michael Jackson,michael.jackson826@outlook.com,200-457-7671,1261,Phoenix,GA,HIGH
CUST001562,Jennifer Hernandez,jennifer.hernandez520@outlook.com,726-490-5909,571,Columbus,NC,LOW
CUST001563,David Rodriguez,david.rodriguez695@hotmail.com,840-650-2826,1579,Chicago,GA,LOW
CUST001564,David Taylor,david.taylor482@outlook.com,367-383-2074,1587,San Antonio,NJ,LOW
CUST001565,Patricia Anderson,patricia.anderson351@yahoo.com,398-997-2781,1592,Houston,FL,LOW
CUST001566,Thomas Martinez,thomas.martinez328@outlook.com,305-901-5916,1278,Houston,MI,HIGH
CUST001567,Robert Hernandez,robert.hernandez161@yahoo.com,984-605-3814,1775,Chicago,MI,HIGH
CUST001568,Jennifer Hernandez,jennifer.hernandez980@outlook.com,869-809-7830,1626,Jacksonville,IL,LOW
CUST001569,Sandra Rodriguez,sandra.rodriguez484@hotmail.com,579-348-6017,713,Jacksonville,PA,HIGH
CUST001570,David Anderson,david.anderson316@outlook.com,776-602-7834,41,Fort Worth,OH,LOW
CUST001571,Susan Lopez,susan.lopez662@yahoo.com,667-985-5492,69,Columbus,VA,LOW
CUST001572,Michael Rodriguez,michael.rodriguez302@hotmail.com,224-529-8004,1649,San Antonio,PA,MEDIUM
CUST001573,Sarah Miller,sarah.miller817@yahoo.com,832-715-8210,1783,Phoenix,CA,LOW
CUST001574,Linda Garcia,linda.garcia334@outlook.com,938-807-8698,124,Fort Worth,NJ,MEDIUM
CUST001575,Daniel Thomas,daniel.thomas256@hotmail.com,821-800-7144,151,Los Angeles,NY,HIGH
CUST001576,David Rodriguez,david.rodriguez551@hotmail.com,648-491-2819,996,Chicago,MA,HIGH
CUST001577,John Hernandez,john.hernandez794@outlook.com,355-354-5896,1205,Houston,NC,LOW
CUST001578,Joseph Davis,joseph.davis336@hotmail.com,770-743-5774,1442,New York,TX,LOW
CUST001579,Margaret Hernandez,margaret.hernandez981@hotmail.com,991-656-4519,407,Philadelphia,GA,LOW
CUST001580,Joseph Lopez,joseph.lopez342@yahoo.com,893-920-5243,552,San Jose,VA,LOW
CUST001581,Robert Brown,robert.brown658@outlook.com,637-605-8968,1664,New York,AZ,MEDIUM
CUST001582,Mary Taylor,mary.taylor383@gmail.com,779-647-1525,1062,Columbus,WA,LOW
CUST001583,Betty Moore,betty.moore504@hotmail.com,788-541-2099,1534,Los Angeles,MI,LOW
CUST001584,Sarah Brown,sarah.brown545@yahoo.com,725-289-8675,1279,Austin,FL,LOW
CUST001585,Matthew Wilson,matthew.wilson838@hotmail.com,676-662-3493,1362,Philadelphia,CA,LOW
CUST001586,Christopher Jackson,christopher.jackson348@outlook.com,740-999-8084,73,San Antonio,MI,LOW
CUST001587,James Martin,james.martin849@outlook.com,219-208-4690,690,San Antonio,TX,LOW
CUST001588,Margaret Davis,margaret.davis599@hotmail.com,745-668-4282,1606,Columbus,MI,LOW
CUST001589,Mark Jackson,mark.jackson157@yahoo.com,991-351-4377,661,Chicago,CA,LOW
CUST001590,Sarah Martin,sarah.martin968@gmail.com,998-330-9848,743,Los Angeles,PA,LOW
CUST001591,Sandra Davis,sandra.davis674@yahoo.com,406-510-3675,898,Phoenix,FL,LOW
CUST001592,Matthew Lopez,matthew.lopez28@yahoo.com,650-326-7145,82,San Diego,AZ,HIGH
CUST001593,Margaret Miller,margaret.miller390@gmail.com,657-649-7540,436,Houston,WA,MEDIUM
CUST001594,Charles Brown,charles.brown96@yahoo.com,718-792-9462,279,Chicago,WA,LOW
CUST001595,Patricia Thomas,patricia.thomas759@hotmail.com,967-524-7801,421,Houston,CA,MEDIUM
CUST001596,Barbara Thomas,barbara.thomas262@gmail.com,667-216-1118,808,Fort Worth,OH,MEDIUM
CUST001597,Margaret Brown,margaret.brown364@hotmail.com,517-266-8113,1766,Austin,IL,LOW
CUST001598,Daniel Williams,daniel.williams667@outlook.com,682-216-5500,1524,Austin,MA,LOW
CUST001599,Mary Jones,mary.jones868@yahoo.com,381-778-1151,292,Dallas,TX,LOW
CUST001600,Daniel Thomas,daniel.thomas781@gmail.com,262-810-4437,1804,Jacksonville,NJ,LOW
CUST001601,Barbara Martin,barbara.martin425@yahoo.com,629-376-3861,1092,Chicago,VA,HIGH
CUST001602,Jennifer Lopez,jennifer.lopez901@gmail.com,366-230-9151,447,Phoenix,OH,HIGH
CUST001603,Barbara Rodriguez,barbara.rodriguez637@hotmail.com,229-226-6432,88,Charlotte,GA,LOW
CUST001604,Lisa Jones,lisa.jones936@outlook.com,247-752-7177,1591,San Jose,VA,MEDIUM
CUST001605,Jennifer Garcia,jennifer.garcia103@gmail.com,557-428-2509,889,Los Angeles,CA,MEDIUM
CUST001606,Joseph Wilson,joseph.wilson877@outlook.com,337-817-1011,667,San Diego,GA,LOW
CUST001607,Robert Hernandez,robert.hernandez673@hotmail.com,828-884-2579,1008,San Diego,VA,MEDIUM
CUST001608,Michael Jones,michael.jones225@yahoo.com,346-430-2346,1552,Los Angeles,VA,MEDIUM
CUST001609,Elizabeth Martin,elizabeth.martin108@yahoo.com,431-456-4024,1525,Austin,IL,LOW
CUST001610,Daniel Anderson,daniel.anderson685@hotmail.com,978-334-6373,894,Philadelphia,NJ,LOW
CUST001611,Charles Johnson,charles.johnson766@outlook.com,847-249-4242,403,New York,TX,HIGH
CUST001612,Mary Davis,mary.davis166@outlook.com,530-211-8877,1020,Columbus,PA,LOW
CUST001613,Christopher Jackson,christopher.jackson416@outlook.com,419-664-5305,1147,San Diego,CA,HIGH
CUST001614,William Taylor,william.taylor947@hotmail.com,545-390-5182,728,Fort Worth,AZ,MEDIUM
CUST001615,Matthew Moore,matthew.moore468@gmail.com,884-550-9504,568,Los Angeles,WA,LOW
CUST001616,Susan Smith,susan.smith988@yahoo.com,296-432-8494,1729,Los Angeles,CA,MEDIUM
CUST001617,Daniel Martinez,daniel.martinez130@hotmail.com,514-663-8146,1163,Los Angeles,AZ,MEDIUM
CUST001618,Jennifer Gonzalez,jennifer.gonzalez840@yahoo.com,345-896-4634,1619,New York,FL,HIGH
CUST001619,Lisa Lopez,lisa.lopez539@yahoo.com,776-743-9602,126,Fort Worth,NC,LOW
CUST001620,Sarah Davis,sarah.davis711@yahoo.com,583-362-2640,1423,Chicago,NJ,HIGH
CUST001621,Margaret Martin,margaret.martin232@yahoo.com,753-824-7947,1787,Houston,IL,LOW
CUST001622,Richard Martinez,richard.martinez400@outlook.com,687-679-6274,308,Jacksonville,IL,LOW
CUST001623,John Rodriguez,john.rodriguez726@hotmail.com,413-951-2094,151,Fort Worth,OH,LOW
CUST001624,Robert Thomas,robert.thomas843@yahoo.com,982-448-7410,1640,Chicago,NJ,MEDIUM
CUST001625,Richard Jackson,richard.jackson199@yahoo.com,558-272-4707,595,Chicago,MA,MEDIUM
CUST001626,Patricia Jackson,patricia.jackson968@yahoo.com,410-654-3333,1406,Phoenix,WA,LOW
CUST001627,James Brown,james.brown534@hotmail.com,736-305-8718,505,Austin,GA,LOW
CUST001628,Anthony Brown,anthony.brown555@outlook.com,357-272-6593,1822,Phoenix,NY,MEDIUM
CUST001629,Anthony Rodriguez,anthony.rodriguez116@outlook.com,636-799-3759,1824,Jacksonville,VA,MEDIUM
CUST001630,Matthew Martinez,matthew.martinez231@gmail.com,290-949-6940,524,Columbus,AZ,HIGH
CUST001631,Jessica Wilson,jessica.wilson432@gmail.com,853-307-5590,1755,Jacksonville,VA,LOW
CUST001632,Mark Rodriguez,mark.rodriguez656@hotmail.com,629-882-5116,760,Los Angeles,NY,LOW
CUST001633,Daniel Thomas,daniel.thomas249@outlook.com,426-805-8106,1393,Phoenix,CA,HIGH
CUST001634,Jessica Moore,jessica.moore622@outlook.com,821-731-7268,116,San Jose,CA,MEDIUM
CUST001635,Anthony Brown,anthony.brown590@gmail.com,320-982-4909,768,San Jose,NJ,HIGH
CUST001636,Mark Martin,mark.martin432@outlook.com,935-962-1653,741,Austin,WA,MEDIUM
CUST001637,Margaret Anderson,margaret.anderson588@gmail.com,608-843-8074,1400,Charlotte,NY,LOW
CUST001638,Charles Garcia,charles.garcia25@hotmail.com,301-499-7752,1672,New York,VA,MEDIUM
CUST001639,Margaret Rodriguez,margaret.rodriguez368@hotmail.com,560-454-5532,943,Fort Worth,NY,LOW
CUST001640,Joseph Rodriguez,joseph.rodriguez788@yahoo.com,414-771-9966,1357,Philadelphia,VA,MEDIUM
CUST001641,Matthew Lopez,matthew.lopez800@yahoo.com,711-291-6468,750,San Jose,NC,HIGH
CUST001642,Betty Davis,betty.davis325@hotmail.com,303-939-2481,1339,San Antonio,PA,MEDIUM
CUST001643,Jessica Garcia,jessica.garcia775@outlook.com,407-471-8953,748,Philadelphia,WA,MEDIUM
CUST001644,Mark Lopez,mark.lopez773@yahoo.com,372-530-1260,258,Houston,MI,LOW
CUST001645,Sandra Taylor,sandra.taylor718@hotmail.com,974-773-9818,394,San Antonio,MI,HIGH
CUST001646,John Miller,john.miller96@gmail.com,928-812-7629,1775,Phoenix,TX,HIGH
CUST001647,David Moore,david.moore363@outlook.com,336-594-2697,1760,Jacksonville,AZ,LOW
CUST001648,Karen Jackson,karen.jackson995@gmail.com,531-430-8250,1721,New York,FL,MEDIUM
CUST001649,Robert Rodriguez,robert.rodriguez27@outlook.com,429-911-4587,532,Charlotte,FL,MEDIUM
CUST001650,Christopher Miller,christopher.miller149@gmail.com,503-449-1340,1786,San Jose,GA,MEDIUM
CUST001651,Susan Moore,susan.moore565@yahoo.com,622-390-9496,1219,San Antonio,NJ,MEDIUM
CUST001652,Mark Gonzalez,mark.gonzalez765@hotmail.com,923-572-5318,913,Philadelphia,PA,LOW
CUST001653,David Moore,david.moore366@gmail.com,909-337-6270,1791,Columbus,VA,LOW
CUST001654,Betty Moore,betty.moore593@yahoo.com,298-719-8794,1126,Philadelphia,CA,MEDIUM
CUST001655,Linda Lopez,linda.lopez735@yahoo.com,676-475-1871,972,San Jose,GA,MEDIUM
CUST001656,Charles Wilson,charles.wilson67@yahoo.com,222-773-8347,1174,Austin,NY,LOW
CUST001657,Jessica Jones,jessica.jones66@hotmail.com,266-936-5523,1196,Phoenix,MA,HIGH
CUST001658,James Martin,james.martin503@outlook.com,921-982-3184,841,Houston,NJ,MEDIUM
CUST001659,Elizabeth Moore,elizabeth.moore714@hotmail.com,538-438-9322,863,Chicago,WA,MEDIUM
CUST001660,Nancy Jackson,nancy.jackson323@gmail.com,824-254-6871,1233,Los Angeles,WA,LOW
CUST001661,Karen Williams,karen.williams543@outlook.com,947-365-4188,539,San Jose,WA,LOW
CUST001662,Anthony Garcia,anthony.garcia31@outlook.com,946-322-6436,212,Los Angeles,OH,MEDIUM
CUST001663,Daniel Gonzalez,daniel.gonzalez825@outlook.com,590-913-8772,313,Columbus,PA,LOW
CUST001664,Patricia Martinez,patricia.martinez364@yahoo.com,924-640-5128,1053,Los Angeles,TX,LOW
CUST001665,Richard Miller,richard.miller233@hotmail.com,862-848-2336,725,San Diego,WA,LOW
CUST001666,Thomas Rodriguez,thomas.rodriguez21@gmail.com,770-260-7113,225,Chicago,NY,MEDIUM
CUST001667,James Smith,james.smith335@outlook.com,513-228-7141,1789,Los Angeles,TX,LOW
CUST001668,Christopher Martin,christopher.martin511@yahoo.com,748-423-6656,228,Columbus,NJ,LOW
CUST001669,Karen Lopez,karen.lopez588@yahoo.com,651-923-3908,1069,Chicago,AZ,MEDIUM
CUST001670,James Martin,james.martin40@gmail.com,519-498-2765,744,Austin,TX,MEDIUM
CUST001671,Thomas Garcia,thomas.garcia922@gmail.com,709-397-3543,1285,Charlotte,PA,MEDIUM
CUST001672,Sandra Moore,sandra.moore852@outlook.com,658-319-2072,722,Houston,PA,LOW
CUST001673,Linda Thomas,linda.thomas193@outlook.com,242-566-1960,1013,Fort Worth,AZ,HIGH
CUST001674,Daniel Jackson,daniel.jackson102@gmail.com,879-870-6251,1109,San Jose,MI,HIGH
CUST001675,Sarah Taylor,sarah.taylor404@yahoo.com,489-528-3219,947,Fort Worth,FL,LOW
CUST001676,Christopher Wilson,christopher.wilson414@outlook.com,586-284-9035,78,San Diego,CA,LOW
CUST001677,Sarah Thomas,sarah.thomas625@outlook.com,513-709-5705,1608,Austin,VA,LOW
CUST001678,Thomas Johnson,thomas.johnson193@gmail.com,514-801-9893,385,Austin,PA,HIGH
CUST001679,Mary Moore,mary.moore29@gmail.com,510-594-4084,750,Dallas,NY,HIGH
CUST001680,Margaret Wilson,margaret.wilson757@yahoo.com,720-579-1732,469,Los Angeles,GA,LOW
CUST001681,Mark Davis,mark.davis730@hotmail.com,274-931-4335,1044,Houston,MI,HIGH
CUST001682,Karen Smith,karen.smith47@outlook.com,410-905-2905,624,New York,MA,LOW
CUST001683,Nancy Hernandez,nancy.hernandez182@outlook.com,433-580-7585,121,Chicago,TX,MEDIUM
CUST001684,Linda Martin,linda.martin685@hotmail.com,632-896-6074,449,Charlotte,NJ,HIGH
CUST001685,Sandra Rodriguez,sandra.rodriguez420@gmail.com,625-623-7178,599,Columbus,MA,LOW
CUST001686,Anthony Thomas,anthony.thomas260@gmail.com,841-909-7479,115,Jacksonville,WA,MEDIUM
CUST001687,Robert Davis,robert.davis73@gmail.com,318-362-9004,166,Chicago,NC,LOW
CUST001688,Jennifer Rodriguez,jennifer.rodriguez979@outlook.com,491-749-5693,613,Columbus,MI,LOW
CUST001689,Patricia Brown,patricia.brown405@yahoo.com,288-768-9158,441,Chicago,NC,LOW
CUST001690,Jessica Thomas,jessica.thomas112@gmail.com,434-238-7358,407,Los Angeles,WA,HIGH
CUST001691,Betty Williams,betty.williams248@outlook.com,830-579-8177,1542,Chicago,GA,MEDIUM
CUST001692,Matthew Johnson,matthew.johnson679@yahoo.com,986-415-6208,119,San Jose,NY,LOW
CUST001693,David Rodriguez,david.rodriguez944@yahoo.com,558-673-4287,1349,New York,OH,MEDIUM
CUST001694,Robert Martinez,robert.martinez518@gmail.com,430-388-4184,717,Austin,VA,MEDIUM
CUST001695,James Anderson,james.anderson72@yahoo.com,816-741-5715,1170,Chicago,TX,MEDIUM
CUST001696,David Johnson,david.johnson115@gmail.com,619-730-9753,65,San Jose,VA,LOW
CUST001697,Lisa Hernandez,lisa.hernandez380@gmail.com,346-306-4828,42,San Antonio,NY,MEDIUM
CUST001698,Mary Gonzalez,mary.gonzalez788@gmail.com,429-980-1576,1184,Dallas,CA,LOW
CUST001699,Christopher Thomas,christopher.thomas960@outlook.com,489-902-7336,950,Charlotte,VA,LOW
CUST001700,Nancy Thomas,nancy.thomas628@hotmail.com,553-851-8454,1011,Charlotte,MA,LOW
CUST001701,Joseph Moore,joseph.moore901@hotmail.com,429-347-5699,1334,Jacksonville,TX,MEDIUM
CUST001702,William Garcia,william.garcia377@gmail.com,642-507-3359,117,San Diego,OH,HIGH
CUST001703,Mark Moore,mark.moore873@yahoo.com,611-328-6782,456,San Antonio,OH,MEDIUM
CUST001704,Joseph Anderson,joseph.anderson455@outlook.com,674-572-6534,697,Austin,OH,LOW
CUST001705,Lisa Taylor,lisa.taylor211@yahoo.com,422-929-4128,1194,Houston,AZ,HIGH
CUST001706,Nancy Martin,nancy.martin373@outlook.com,761-982-7688,797,Austin,IL,LOW
CUST001707,Richard Jones,richard.jones482@gmail.com,755-867-8410,645,Charlotte,AZ,MEDIUM
CUST001708,Susan Johnson,susan.johnson205@yahoo.com,545-764-3567,1380,San Antonio,MA,MEDIUM
CUST001709,Susan Garcia,susan.garcia966@outlook.com,224-910-4382,820,San Jose,NJ,LOW
CUST001710,William Jackson,william.jackson788@yahoo.com,856-611-4240,338,San Antonio,PA,MEDIUM
CUST001711,Linda Jones,linda.jones781@outlook.com,523-825-9693,1535,Austin,MA,LOW
CUST001712,Nancy Brown,nancy.brown806@gmail.com,287-221-1142,1795,Columbus,NY,LOW
CUST001713,Margaret Williams,margaret.williams321@hotmail.com,407-961-3467,466,Phoenix,AZ,LOW
CUST001714,Barbara Martin,barbara.martin932@hotmail.com,797-657-8783,723,Jacksonville,TX,LOW
CUST001715,Elizabeth Brown,elizabeth.brown822@yahoo.com,355-367-7802,272,Dallas,MA,MEDIUM
CUST001716,Susan Garcia,susan.garcia576@outlook.com,916-487-5086,262,Austin,TX,MEDIUM
CUST001717,Patricia Johnson,patricia.johnson139@outlook.com,684-588-8813,379,Fort Worth,NY,MEDIUM
CUST001718,Daniel Lopez,daniel.lopez954@outlook.com,798-785-3979,946,Charlotte,NY,MEDIUM
CUST001719,Nancy Jackson,nancy.jackson353@hotmail.com,287-578-2128,392,Chicago,MI,LOW
CUST001720,Nancy Gonzalez,nancy.gonzalez939@yahoo.com,313-884-4229,1328,Philadelphia,IL,HIGH
CUST001721,Betty Williams,betty.williams364@outlook.com,216-836-7844,376,Philadelphia,AZ,LOW
CUST001722,Michael Taylor,michael.taylor287@gmail.com,701-526-3734,136,Austin,FL,HIGH
CUST001723,Elizabeth Rodriguez,elizabeth.rodriguez460@outlook.com,545-241-5470,1565,Fort Worth,NJ,MEDIUM
CUST001724,Nancy Williams,nancy.williams341@gmail.com,333-839-1174,1534,San Jose,NY,LOW
CUST001725,Richard Miller,richard.miller927@outlook.com,589-597-1589,1453,Austin,IL,HIGH
CUST001726,Richard Hernandez,richard.hernandez376@outlook.com,616-924-6605,301,Philadelphia,VA,LOW
CUST001727,Sarah Miller,sarah.miller501@hotmail.com,473-285-8370,1405,Los Angeles,WA,HIGH
CUST001728,Sandra Hernandez,sandra.hernandez883@gmail.com,223-331-2753,527,Los Angeles,TX,LOW
CUST001729,John Jones,john.jones586@yahoo.com,997-289-2235,49,Jacksonville,NY,HIGH
CUST001730,Betty Hernandez,betty.hernandez892@gmail.com,359-796-8549,1322,Columbus,PA,HIGH
CUST001731,Patricia Martin,patricia.martin125@gmail.com,921-342-4268,1557,Charlotte,CA,LOW
CUST001732,John Williams,john.williams4@outlook.com,902-438-4444,132,Jacksonville,CA,MEDIUM
CUST001733,David Taylor,david.taylor198@outlook.com,402-925-9115,1269,Jacksonville,TX,MEDIUM
CUST001734,Elizabeth Jackson,elizabeth.jackson886@gmail.com,653-389-9316,42,Los Angeles,TX,LOW
CUST001735,William Jones,william.jones900@yahoo.com,916-326-2241,415,Chicago,AZ,LOW
CUST001736,Matthew Davis,matthew.davis167@outlook.com,850-806-5861,1261,San Antonio,NC,HIGH
CUST001737,Elizabeth Miller,elizabeth.miller437@hotmail.com,553-953-4944,1116,New York,NJ,HIGH
CUST001738,William Martinez,william.martinez773@yahoo.com,266-263-2028,1041,Philadelphia,MA,HIGH
CUST001739,Mary Martin,mary.martin774@outlook.com,281-890-8306,54,Jacksonville,NJ,LOW
CUST001740,David Jackson,david.jackson790@hotmail.com,914-897-2079,1195,Phoenix,VA,LOW
CUST001741,Joseph Lopez,joseph.lopez761@outlook.com,579-711-5919,1593,San Diego,PA,MEDIUM
CUST001742,Lisa Miller,lisa.miller234@yahoo.com,243-907-6781,869,San Diego,MA,MEDIUM
CUST001743,David Gonzalez,david.gonzalez475@outlook.com,663-356-3327,1541,Fort Worth,OH,MEDIUM
CUST001744,James Jones,james.jones808@hotmail.com,590-847-3447,848,Philadelphia,NY,MEDIUM
CUST001745,Betty Garcia,betty.garcia155@yahoo.com,422-297-1268,831,San Diego,TX,LOW
CUST001746,David Miller,david.miller23@outlook.com,601-362-5972,1729,Columbus,NC,LOW
CUST001747,Linda Miller,linda.miller499@outlook.com,643-645-3618,1028,Austin,NY,LOW
CUST001748,Patricia Williams,patricia.williams976@hotmail.com,922-688-5740,319,Houston,NC,MEDIUM
CUST001749,Betty Miller,betty.miller427@outlook.com,213-515-3598,723,Austin,IL,HIGH
