recipient_id,recipient_name,recipient_email,recipient_phone,recipient_account_age_days,recipient_verified
RCPT000944,Barbara Hernandez,barbara.hernandez529@gmail.com,861-607-6293,1096,False
RCPT000945,Margaret Jackson,margaret.jackson509@yahoo.com,367-406-3772,593,True
RCPT000946,Mary Rodriguez,mary.rodriguez246@gmail.com,262-608-4917,1414,True
RCPT000947,Charles Brown,charles.brown889@gmail.com,639-777-8689,1717,True
RCPT000948,Lisa Davis,lisa.davis391@yahoo.com,548-805-2286,1561,True
RCPT000949,Margaret Martinez,margaret.martinez736@yahoo.com,250-357-9971,815,True
RCPT000950,Robert Jones,robert.jones222@yahoo.com,767-621-2976,553,True
RCPT000951,Daniel Jones,daniel.jones652@hotmail.com,537-505-3234,299,True
RCPT000952,Lisa Martin,lisa.martin160@yahoo.com,494-445-1366,305,True
RCPT000953,Daniel Jones,daniel.jones793@gmail.com,215-227-2581,391,True
RCPT000954,Joseph Taylor,joseph.taylor961@yahoo.com,757-875-3639,543,True
RCPT000955,David Johnson,david.johnson657@outlook.com,780-298-4822,688,True
RCPT000956,Matthew Garcia,matthew.garcia619@hotmail.com,589-319-8941,842,True
RCPT000957,Charles Rodriguez,charles.rodriguez916@hotmail.com,617-952-8998,1639,False
RCPT000958,Elizabeth Johnson,elizabeth.johnson922@outlook.com,669-793-6945,442,False
RCPT000959,John Rodriguez,john.rodriguez4@yahoo.com,200-857-8617,82,True
RCPT000960,Richard Davis,richard.davis918@yahoo.com,585-256-3111,994,True
RCPT000961,Sandra Brown,sandra.brown739@hotmail.com,633-681-3684,864,True
RCPT000962,Jessica Miller,jessica.miller440@yahoo.com,801-349-5775,658,False
RCPT000963,Daniel Anderson,daniel.anderson886@outlook.com,400-756-3986,1416,True
RCPT000964,Michael Taylor,michael.taylor160@gmail.com,486-642-3722,1217,True
RCPT000965,Jennifer Garcia,jennifer.garcia165@yahoo.com,401-734-2355,404,True
RCPT000966,Jennifer Garcia,jennifer.garcia223@hotmail.com,815-228-7304,297,False
RCPT000967,Nancy Smith,nancy.smith790@hotmail.com,243-936-2571,570,True
RCPT000968,John Garcia,john.garcia319@hotmail.com,364-389-3536,516,True
RCPT000969,Richard Anderson,richard.anderson692@gmail.com,734-881-4612,1179,True
RCPT000970,Mark Lopez,mark.lopez36@hotmail.com,624-360-4099,403,False
RCPT000971,William Brown,william.brown361@yahoo.com,550-766-4838,425,False
RCPT000972,Thomas Jackson,thomas.jackson374@gmail.com,948-824-1354,698,True
RCPT000973,Matthew Johnson,matthew.johnson594@hotmail.com,548-774-8900,741,True
RCPT000974,Mary Taylor,mary.taylor717@yahoo.com,553-688-3115,461,True
RCPT000975,Lisa Miller,lisa.miller15@gmail.com,693-204-7903,1790,True
RCPT000976,Sarah Wilson,sarah.wilson618@hotmail.com,715-505-7452,1396,False
RCPT000977,Elizabeth Anderson,elizabeth.anderson737@hotmail.com,372-960-2605,551,True
RCPT000978,Lisa Lopez,lisa.lopez978@outlook.com,571-242-7242,1171,True
RCPT000979,Nancy Jones,nancy.jones470@gmail.com,964-376-6454,1677,True
RCPT000980,Nancy Lopez,nancy.lopez823@hotmail.com,840-305-2811,1528,True
RCPT000981,Mark Lopez,mark.lopez364@outlook.com,382-869-5968,147,True
RCPT000982,Susan Wilson,susan.wilson457@outlook.com,860-719-1428,1610,True
RCPT000983,Mary Hernandez,mary.hernandez583@outlook.com,509-695-1580,509,True
RCPT000984,Susan Rodriguez,susan.rodriguez175@hotmail.com,984-532-4253,1465,True
RCPT000985,James Wilson,james.wilson328@hotmail.com,943-950-4685,288,False
RCPT000986,Christopher Williams,christopher.williams303@yahoo.com,505-260-4403,980,True
RCPT000987,Barbara Jones,barbara.jones911@hotmail.com,394-322-1704,1247,True
RCPT000988,David Wilson,david.wilson547@yahoo.com,866-230-6982,494,True
RCPT000989,Lisa Garcia,lisa.garcia168@hotmail.com,367-955-7583,565,False
RCPT000990,Elizabeth Anderson,elizabeth.anderson563@outlook.com,263-645-8181,1333,False
RCPT000991,Elizabeth Martinez,elizabeth.martinez168@outlook.com,842-438-1606,956,True
RCPT000992,Joseph Taylor,joseph.taylor82@gmail.com,949-270-1600,224,True
RCPT000993,Elizabeth Martinez,elizabeth.martinez537@gmail.com,580-601-5871,264,True
RCPT000994,Patricia Taylor,patricia.taylor494@hotmail.com,933-800-1323,53,True
RCPT000995,William Jackson,william.jackson72@gmail.com,873-997-2011,900,True
RCPT000996,Daniel Miller,daniel.miller705@gmail.com,949-500-3834,64,True
RCPT000997,Charles Martin,charles.martin213@gmail.com,930-624-5737,116,True
RCPT000998,John Jones,john.jones76@gmail.com,669-241-5497,1403,True
RCPT000999,John Smith,john.smith820@hotmail.com,579-209-4555,181,True
RCPT001000,Lisa Taylor,lisa.taylor526@outlook.com,762-524-1637,793,False
RCPT001001,James Wilson,james.wilson456@hotmail.com,863-318-5379,238,True
RCPT001002,Thomas Davis,thomas.davis354@gmail.com,540-612-1344,1161,True
RCPT001003,Patricia Rodriguez,patricia.rodriguez737@yahoo.com,668-685-1847,1404,True
RCPT001004,John Hernandez,john.hernandez798@yahoo.com,752-597-2881,215,True
RCPT001005,Patricia Brown,patricia.brown82@outlook.com,378-942-8714,1733,True
RCPT001006,William Miller,william.miller770@hotmail.com,831-397-5313,230,True
RCPT001007,Richard Brown,richard.brown663@outlook.com,533-210-5173,1429,False
RCPT001008,Jennifer Hernandez,jennifer.hernandez357@yahoo.com,324-915-1590,1018,True
RCPT001009,Jessica Williams,jessica.williams192@yahoo.com,207-649-3376,660,True
RCPT001010,Sarah Martinez,sarah.martinez329@yahoo.com,507-220-9991,1060,False
RCPT001011,Lisa Johnson,lisa.johnson758@outlook.com,890-807-3102,651,True
RCPT001012,Anthony Davis,anthony.davis418@gmail.com,301-888-1244,1193,True
RCPT001013,Betty Williams,betty.williams854@gmail.com,991-922-5405,1583,True
RCPT001014,James Martin,james.martin626@gmail.com,368-936-8400,1449,True
RCPT001015,Betty Jackson,betty.jackson139@yahoo.com,728-733-8331,1757,True
RCPT001016,Lisa Williams,lisa.williams344@hotmail.com,837-353-6831,543,True
RCPT001017,Elizabeth Hernandez,elizabeth.hernandez841@gmail.com,352-614-7985,534,True
RCPT001018,Jessica Davis,jessica.davis546@outlook.com,840-809-7450,1721,False
RCPT001019,Mark Rodriguez,mark.rodriguez562@gmail.com,285-238-6476,144,True
RCPT001020,Charles Jones,charles.jones716@outlook.com,351-477-4096,40,False
RCPT001021,Jessica Thomas,jessica.thomas510@yahoo.com,879-594-8463,940,True
RCPT001022,James Thomas,james.thomas4@yahoo.com,457-255-9246,1249,True
RCPT001023,Christopher Lopez,christopher.lopez86@yahoo.com,395-960-2590,728,False
RCPT001024,Charles Garcia,charles.garcia57@yahoo.com,887-454-8082,790,True
RCPT001025,Anthony Gonzalez,anthony.gonzalez659@yahoo.com,216-284-8310,1693,True
RCPT001026,Charles Hernandez,charles.hernandez752@gmail.com,895-343-7248,1320,False
RCPT001027,Mary Moore,mary.moore939@outlook.com,800-633-2808,180,True
RCPT001028,Sarah Rodriguez,sarah.rodriguez2@yahoo.com,839-227-3957,1349,False
RCPT001029,Richard Thomas,richard.thomas222@outlook.com,221-993-9661,855,True
RCPT001030,Mark Miller,mark.miller224@hotmail.com,245-600-7406,1439,False
RCPT001031,Christopher Thomas,christopher.thomas439@gmail.com,933-548-6803,41,True
RCPT001032,Christopher Johnson,christopher.johnson348@gmail.com,895-823-1873,1124,True
RCPT001033,Mary Wilson,mary.wilson641@yahoo.com,569-249-9274,1699,True
RCPT001034,Barbara Lopez,barbara.lopez913@outlook.com,502-519-2275,1199,True
RCPT001035,Matthew Williams,matthew.williams865@yahoo.com,467-416-7844,135,False
RCPT001036,Mary Lopez,mary.lopez14@yahoo.com,810-850-1693,902,False
RCPT001037,John Jackson,john.jackson121@gmail.com,959-517-9791,432,False
RCPT001038,Jessica Taylor,jessica.taylor270@gmail.com,442-337-2534,922,False
RCPT001039,William Jackson,william.jackson854@gmail.com,321-985-8835,892,False
RCPT001040,David Lopez,david.lopez24@gmail.com,485-392-9088,695,True
RCPT001041,Lisa Brown,lisa.brown341@outlook.com,562-860-3167,364,True
RCPT001042,Mary Moore,mary.moore254@outlook.com,236-402-1964,437,False
RCPT001043,Jessica Martinez,jessica.martinez569@outlook.com,652-568-7482,967,True
RCPT001044,Margaret Miller,margaret.miller791@hotmail.com,276-523-5068,530,False
RCPT001045,Elizabeth Miller,elizabeth.miller613@yahoo.com,708-201-9488,215,True
RCPT001046,Mary Anderson,mary.anderson559@gmail.com,980-932-1422,425,False
RCPT001047,Sarah Williams,sarah.williams877@gmail.com,318-203-5080,1299,True
RCPT001048,Betty Smith,betty.smith515@yahoo.com,445-463-2586,1665,False
RCPT001049,James Martin,james.martin702@gmail.com,790-675-6693,1002,True
RCPT001050,Patricia Gonzalez,patricia.gonzalez409@gmail.com,776-218-9170,1803,False
RCPT001051,William Martinez,william.martinez273@gmail.com,487-428-5733,1526,False
RCPT001052,Daniel Williams,daniel.williams445@yahoo.com,328-906-3767,955,False
RCPT001053,Robert Wilson,robert.wilson108@gmail.com,548-475-1616,347,False
RCPT001054,James Garcia,james.garcia536@hotmail.com,622-564-6424,1198,True
RCPT001055,Mark Williams,mark.williams725@hotmail.com,592-753-9309,1656,False
RCPT001056,Mark Rodriguez,mark.rodriguez895@yahoo.com,396-884-8369,563,True
RCPT001057,Michael Martin,michael.martin987@gmail.com,745-243-3887,478,True
RCPT001058,Sarah Anderson,sarah.anderson421@gmail.com,854-511-5975,523,True
RCPT001059,Lisa Davis,lisa.davis686@outlook.com,437-586-1606,1271,True
RCPT001060,Thomas Hernandez,thomas.hernandez449@hotmail.com,428-996-8665,1235,True
RCPT001061,Joseph Gonzalez,joseph.gonzalez772@yahoo.com,307-741-4568,1340,True
RCPT001062,Jennifer Jackson,jennifer.jackson17@gmail.com,362-492-3718,1316,False
RCPT001063,Sarah Hernandez,sarah.hernandez161@yahoo.com,502-609-2284,650,True
RCPT001064,Betty Garcia,betty.garcia115@outlook.com,703-612-1074,1681,False
RCPT001065,Mary Williams,mary.williams21@outlook.com,637-524-9284,1814,False
RCPT001066,Thomas Garcia,thomas.garcia723@hotmail.com,332-952-7054,1736,False
RCPT001067,Barbara Moore,barbara.moore134@yahoo.com,770-537-5104,1439,True
RCPT001068,Christopher Martinez,christopher.martinez740@hotmail.com,841-544-1291,1412,True
RCPT001069,Mark Jackson,mark.jackson564@outlook.com,398-739-4252,1529,True
RCPT001070,Richard Gonzalez,richard.gonzalez618@gmail.com,735-322-5218,603,False
RCPT001071,Mary Jones,mary.jones620@outlook.com,538-430-4003,1408,True
RCPT001072,Margaret Williams,margaret.williams353@yahoo.com,222-690-1272,955,True
RCPT001073,Karen Johnson,karen.johnson816@hotmail.com,922-739-9129,1058,False
RCPT001074,James Williams,james.williams368@gmail.com,727-927-4701,489,True
RCPT001075,Betty Hernandez,betty.hernandez73@yahoo.com,820-740-3440,1235,True
RCPT001076,Barbara Rodriguez,barbara.rodriguez772@gmail.com,720-413-4265,1595,False
RCPT001077,Sarah Taylor,sarah.taylor111@hotmail.com,866-703-6039,297,True
RCPT001078,James Anderson,james.anderson823@hotmail.com,427-738-3177,94,True
RCPT001079,Karen Lopez,karen.lopez846@gmail.com,865-928-1909,908,False
RCPT001080,Joseph Anderson,joseph.anderson888@hotmail.com,542-200-1566,1592,True
RCPT001081,Michael Hernandez,michael.hernandez496@outlook.com,930-261-4603,804,False
RCPT001082,Michael Miller,michael.miller399@gmail.com,475-385-5148,967,True
RCPT001083,John Lopez,john.lopez783@gmail.com,644-952-4668,307,True
RCPT001084,Susan Wilson,susan.wilson726@gmail.com,856-481-9328,1805,True
RCPT001085,Daniel Rodriguez,daniel.rodriguez669@yahoo.com,626-508-9940,701,True
RCPT001086,Joseph Taylor,joseph.taylor166@outlook.com,897-570-9117,971,True
RCPT001087,Mary Gonzalez,mary.gonzalez70@hotmail.com,600-230-2311,1009,True
RCPT001088,Matthew Williams,matthew.williams610@outlook.com,513-226-1986,126,True
RCPT001089,David Wilson,david.wilson693@yahoo.com,893-537-7989,1698,True
RCPT001090,Joseph Taylor,joseph.taylor256@outlook.com,689-690-7265,673,True
RCPT001091,James Jones,james.jones230@hotmail.com,682-980-2989,580,True
RCPT001092,Patricia Miller,patricia.miller463@hotmail.com,874-206-3092,1089,True
RCPT001093,Susan Lopez,susan.lopez817@outlook.com,550-385-4649,1368,False
RCPT001094,Jessica Lopez,jessica.lopez398@yahoo.com,665-578-5125,699,True
RCPT001095,James Davis,james.davis798@hotmail.com,798-849-9358,1549,True
RCPT001096,Karen Anderson,karen.anderson370@hotmail.com,537-442-7542,1345,True
RCPT001097,Christopher Garcia,christopher.garcia186@gmail.com,792-468-8176,69,True
RCPT001098,William Rodriguez,william.rodriguez507@outlook.com,566-716-4291,1250,True
RCPT001099,John Moore,john.moore747@outlook.com,594-991-3693,1710,False
RCPT001100,Mary Rodriguez,mary.rodriguez879@yahoo.com,723-753-6425,1481,True
RCPT001101,Margaret Taylor,margaret.taylor462@gmail.com,561-987-9482,478,True
RCPT001102,Christopher Rodriguez,christopher.rodriguez231@gmail.com,334-796-8637,1469,True
RCPT001103,Sarah Hernandez,sarah.hernandez319@hotmail.com,380-487-1994,320,True
RCPT001104,Anthony Moore,anthony.moore784@gmail.com,508-915-7951,1056,False
RCPT001105,Daniel Martin,daniel.martin729@gmail.com,752-929-8395,821,True
RCPT001106,Mark Rodriguez,mark.rodriguez961@yahoo.com,699-369-6035,900,False
RCPT001107,Patricia Brown,patricia.brown360@outlook.com,763-667-4170,984,True
RCPT001108,David Wilson,david.wilson126@outlook.com,360-266-9008,434,False
RCPT001109,Sandra Thomas,sandra.thomas866@gmail.com,440-959-9643,1480,False
RCPT001110,Michael Williams,michael.williams299@gmail.com,915-855-4530,155,True
RCPT001111,Richard Wilson,richard.wilson426@gmail.com,634-373-6090,1530,False
RCPT001112,Karen Moore,karen.moore536@outlook.com,691-602-3822,1509,True
RCPT001113,Thomas Jones,thomas.jones185@hotmail.com,675-783-3971,258,True
RCPT001114,Jessica Gonzalez,jessica.gonzalez668@outlook.com,650-243-8468,210,False
RCPT001115,Anthony Anderson,anthony.anderson95@hotmail.com,731-881-6886,943,True
RCPT001116,David Anderson,david.anderson550@hotmail.com,908-376-4150,647,True
RCPT001117,Karen Taylor,karen.taylor57@gmail.com,835-393-5789,1554,True
RCPT001118,Linda Anderson,linda.anderson245@hotmail.com,549-475-3106,586,False
RCPT001119,Anthony Brown,anthony.brown988@gmail.com,554-522-9485,381,True
RCPT001120,John Moore,john.moore116@hotmail.com,286-655-2508,1602,True
RCPT001121,Joseph Smith,joseph.smith446@outlook.com,683-868-8003,1367,True
RCPT001122,Anthony Brown,anthony.brown215@gmail.com,600-504-6123,500,True
RCPT001123,Michael Gonzalez,michael.gonzalez912@hotmail.com,365-557-6282,17,True
RCPT001124,Barbara Davis,barbara.davis249@yahoo.com,950-290-1541,206,True
RCPT001125,David Martinez,david.martinez715@outlook.com,661-535-2130,599,True
RCPT001126,Margaret Jackson,margaret.jackson782@outlook.com,682-243-4808,196,False
RCPT001127,James Lopez,james.lopez439@yahoo.com,578-765-4214,383,True
RCPT001128,John Rodriguez,john.rodriguez821@yahoo.com,537-513-7076,796,True
RCPT001129,Betty Gonzalez,betty.gonzalez896@outlook.com,830-722-9447,1406,True
RCPT001130,Susan Taylor,susan.taylor444@yahoo.com,629-847-5920,1371,True
RCPT001131,Lisa Martinez,lisa.martinez920@gmail.com,231-877-7615,398,True
RCPT001132,Betty Wilson,betty.wilson881@outlook.com,979-397-3287,1298,True
RCPT001133,Richard Smith,richard.smith282@yahoo.com,794-501-3405,1262,True
RCPT001134,Matthew Williams,matthew.williams92@yahoo.com,472-657-5303,436,True
RCPT001135,Mary Wilson,mary.wilson617@outlook.com,754-373-1979,1180,True
RCPT001136,Thomas Thomas,thomas.thomas138@gmail.com,296-341-1303,442,True
RCPT001137,Lisa Jackson,lisa.jackson630@yahoo.com,801-974-1670,215,True
RCPT001138,Mark Smith,mark.smith800@hotmail.com,836-557-5883,1004,False
RCPT001139,John Wilson,john.wilson573@gmail.com,940-843-7361,1051,True
RCPT001140,Linda Johnson,linda.johnson318@gmail.com,206-534-5425,1783,False
RCPT001141,Thomas Smith,thomas.smith82@yahoo.com,321-480-4460,493,False
RCPT001142,James Lopez,james.lopez506@hotmail.com,400-390-2677,1507,True
RCPT001143,Patricia Lopez,patricia.lopez273@hotmail.com,834-846-3130,1184,True
RCPT001144,Matthew Thomas,matthew.thomas610@gmail.com,810-588-1773,1234,True
RCPT001145,Linda Gonzalez,linda.gonzalez300@gmail.com,701-858-7820,650,True
RCPT001146,James Lopez,james.lopez588@hotmail.com,755-849-4342,1611,False
RCPT001147,James Jackson,james.jackson28@gmail.com,630-732-1222,220,True
RCPT001148,David Miller,david.miller760@outlook.com,218-839-7307,598,True
RCPT001149,Karen Martinez,karen.martinez373@yahoo.com,870-473-9075,426,True
RCPT001150,Mary Smith,mary.smith871@outlook.com,234-319-7088,403,True
RCPT001151,Michael Smith,michael.smith368@yahoo.com,383-989-6634,885,True
RCPT001152,Sandra Martinez,sandra.martinez694@gmail.com,507-810-9117,89,True
RCPT001153,Susan Rodriguez,susan.rodriguez565@hotmail.com,530-564-2593,1400,False
RCPT001154,Charles Miller,charles.miller167@hotmail.com,232-540-8380,1550,True
RCPT001155,Patricia Williams,patricia.williams934@yahoo.com,578-403-2608,1284,True
RCPT001156,Linda Taylor,linda.taylor660@gmail.com,910-605-7559,1020,False
RCPT001157,Nancy Smith,nancy.smith640@hotmail.com,358-274-9312,1705,True
RCPT001158,Nancy Taylor,nancy.taylor871@outlook.com,743-933-1701,535,True
RCPT001159,Karen Rodriguez,karen.rodriguez148@gmail.com,233-727-9701,1203,True
RCPT001160,David Moore,david.moore849@hotmail.com,695-726-4275,1247,True
RCPT001161,Michael Thomas,michael.thomas25@yahoo.com,663-682-4377,1540,True
RCPT001162,Robert Johnson,robert.johnson378@outlook.com,780-857-6011,1064,True
RCPT001163,Michael Johnson,michael.johnson468@hotmail.com,732-669-2272,1647,True
RCPT001164,William Smith,william.smith741@hotmail.com,907-869-2926,561,True
RCPT001165,David Johnson,david.johnson762@gmail.com,766-303-4977,1455,False
RCPT001166,John Thomas,john.thomas900@gmail.com,202-238-5524,1055,True
RCPT001167,Elizabeth Brown,elizabeth.brown742@yahoo.com,898-396-5109,1037,True
RCPT001168,James Jackson,james.jackson292@hotmail.com,369-525-6354,1811,True
RCPT001169,Daniel Jackson,daniel.jackson395@yahoo.com,530-569-8067,161,True
RCPT001170,William Brown,william.brown960@yahoo.com,879-933-9881,913,True
RCPT001171,John Johnson,john.johnson627@yahoo.com,877-332-2985,683,True
RCPT001172,Charles Rodriguez,charles.rodriguez111@outlook.com,641-312-2813,198,True
RCPT001173,Thomas Davis,thomas.davis162@hotmail.com,968-920-1619,1227,False
RCPT001174,Lisa Hernandez,lisa.hernandez951@yahoo.com,893-621-2251,270,True
RCPT001175,Richard Wilson,richard.wilson732@hotmail.com,728-290-1988,4,True
RCPT001176,John Garcia,john.garcia727@yahoo.com,424-912-1375,252,False
RCPT001177,Joseph Jackson,joseph.jackson846@outlook.com,545-577-7392,1333,False
RCPT001178,Mark Davis,mark.davis192@yahoo.com,761-944-4148,796,True
RCPT001179,Patricia Martinez,patricia.martinez247@hotmail.com,488-602-3783,359,True
RCPT001180,Lisa Thomas,lisa.thomas271@gmail.com,521-404-9395,1381,True
RCPT001181,David Martin,david.martin377@gmail.com,829-981-5429,332,True
RCPT001182,Susan Moore,susan.moore237@outlook.com,356-539-8300,1008,True
RCPT001183,John Smith,john.smith717@outlook.com,389-678-5697,251,True
RCPT001184,Anthony Lopez,anthony.lopez597@gmail.com,558-958-8545,1781,True
RCPT001185,Barbara Hernandez,barbara.hernandez345@gmail.com,765-519-6853,1471,True
RCPT001186,Jennifer Martin,jennifer.martin435@hotmail.com,452-841-6200,288,True
RCPT001187,Patricia Thomas,patricia.thomas204@yahoo.com,764-512-3319,542,False
RCPT001188,Sandra Garcia,sandra.garcia581@gmail.com,879-365-1368,318,True
RCPT001189,Christopher Anderson,christopher.anderson177@outlook.com,521-993-2742,1339,True
RCPT001190,Lisa Rodriguez,lisa.rodriguez150@gmail.com,519-840-6498,1723,False
RCPT001191,Thomas Brown,thomas.brown251@gmail.com,497-571-7221,281,True
RCPT001192,Linda Johnson,linda.johnson224@gmail.com,341-487-2070,450,True
RCPT001193,James Brown,james.brown116@yahoo.com,267-488-7951,620,True
RCPT001194,Jennifer Williams,jennifer.williams289@yahoo.com,676-857-8833,1029,True
